ype,date,time,latitude,longitude,speed_mph,course
T,2021-04-15,18:54:24,28.625200000,-81.694023333,2.4,180.9,
T,2021-04-15,18:54:25,28.625190000,-81.694023333,2.1,183.5,
T,2021-04-15,18:54:26,28.625181667,-81.694023333,2.3,169.4,
T,2021-04-15,18:54:27,28.625171667,-81.694021667,2.1,174.4,
T,2021-04-15,18:54:28,28.625163333,-81.694021667,1.9,177.9,
T,2021-04-15,18:54:29,28.625155000,-81.694023333,2.1,187.9,
T,2021-04-15,18:54:30,28.625146667,-81.694025000,2.2,192.4,
T,2021-04-15,18:54:31,28.625138333,-81.694028333,2.1,193.8,
T,2021-04-15,18:54:32,28.625128333,-81.694030000,2.2,184.9,
T,2021-04-15,18:54:33,28.625120000,-81.694031667,1.9,190.1,
T,2021-04-15,18:54:34,28.625111667,-81.694033333,2.0,194.0,
T,2021-04-15,18:54:35,28.625101667,-81.694035000,2.4,181.2,
T,2021-04-15,18:54:36,28.625093333,-81.694035000,2.2,186.5,
T,2021-04-15,18:54:37,28.625083333,-81.694035000,2.1,179.5,
T,2021-04-15,18:54:38,28.625075000,-81.694035000,2.0,182.2,
T,2021-04-15,18:54:39,28.625066667,-81.694035000,2.0,180.8,
T,2021-04-15,18:54:40,28.625058333,-81.694035000,2.1,177.6,
T,2021-04-15,18:54:41,28.625050000,-81.694035000,2.0,176.7,
T,2021-04-15,18:54:42,28.625041667,-81.694035000,2.1,186.9,
T,2021-04-15,18:54:43,28.625035000,-81.694038333,1.9,195.3,
T,2021-04-15,18:54:44,28.625026667,-81.694038333,2.1,190.3,
T,2021-04-15,18:54:45,28.625018333,-81.694038333,2.2,177.1,
T,2021-04-15,18:54:46,28.625010000,-81.694036667,2.0,177.1,
T,2021-04-15,18:54:47,28.625001667,-81.694036667,2.1,174.8,
T,2021-04-15,18:54:48,28.624993333,-81.694035000,2.2,174.4,
T,2021-04-15,18:54:49,28.624986667,-81.694035000,1.8,192.3,
T,2021-04-15,18:54:50,28.624978333,-81.694036667,2.2,192.5,
T,2021-04-15,18:54:51,28.624971667,-81.694038333,2.0,194.3,
T,2021-04-15,18:54:52,28.624963333,-81.694040000,2.2,190.2,
T,2021-04-15,18:54:53,28.624955000,-81.694041667,2.3,191.6,
T,2021-04-15,18:54:54,28.624946667,-81.694041667,2.3,163.4,
T,2021-04-15,18:54:55,28.624938333,-81.694038333,1.9,160.9,
T,2021-04-15,18:54:56,28.624930000,-81.694036667,2.6,190.1,
T,2021-04-15,18:54:57,28.624920000,-81.694038333,2.4,184.0,
T,2021-04-15,18:54:58,28.624910000,-81.694038333,2.4,186.4,
T,2021-04-15,18:54:59,28.624901667,-81.694038333,2.0,177.6,
T,2021-04-15,18:55:00,28.624893333,-81.694038333,2.2,183.9,
T,2021-04-15,18:55:01,28.624883333,-81.694040000,2.2,187.3,
T,2021-04-15,18:55:02,28.624875000,-81.694041667,2.0,188.5,
T,2021-04-15,18:55:03,28.624866667,-81.694041667,2.1,186.7,
T,2021-04-15,18:55:04,28.624858333,-81.694045000,2.4,202.8,
T,2021-04-15,18:55:05,28.624850000,-81.694048333,2.3,188.7,
T,2021-04-15,18:55:06,28.624841667,-81.694050000,2.1,178.8,
T,2021-04-15,18:55:07,28.624833333,-81.694050000,2.3,180.8,
T,2021-04-15,18:55:08,28.624823333,-81.694050000,2.5,182.4,
T,2021-04-15,18:55:09,28.624813333,-81.694050000,2.3,178.7,
T,2021-04-15,18:55:10,28.624805000,-81.694051667,2.2,178.8,
T,2021-04-15,18:55:11,28.624796667,-81.694050000,1.8,169.1,
T,2021-04-15,18:55:12,28.624790000,-81.694048333,1.5,153.9,
T,2021-04-15,18:55:13,28.624785000,-81.694045000,1.4,147.1,
T,2021-04-15,18:55:14,28.624781667,-81.694043333,0.8,124.2,
T,2021-04-15,18:55:15,28.624781667,-81.694041667,0.1,111.9,
T,2021-04-15,18:55:16,28.624781667,-81.694043333,0.1,247.6,
T,2021-04-15,18:55:17,28.624783333,-81.694043333,0.1,324.4,
T,2021-04-15,18:55:18,28.624780000,-81.694045000,1.0,206.0,
T,2021-04-15,18:55:19,28.624775000,-81.694046667,1.8,192.6,
T,2021-04-15,18:55:20,28.624768333,-81.694048333,2.0,194.0,
T,2021-04-15,18:55:21,28.624760000,-81.694051667,2.0,191.9,
T,2021-04-15,18:55:22,28.624753333,-81.694051667,2.0,174.6,
T,2021-04-15,18:55:23,28.624745000,-81.694051667,2.1,177.3,
T,2021-04-15,18:55:24,28.624736667,-81.694050000,2.1,179.4,
T,2021-04-15,18:55:25,28.624726667,-81.694051667,2.1,183.9,
T,2021-04-15,18:55:26,28.624718333,-81.694053333,2.2,198.6,
T,2021-04-15,18:55:27,28.624711667,-81.694056667,1.4,202.1,
T,2021-04-15,18:55:28,28.624710000,-81.694058333,0.7,221.1,
T,2021-04-15,18:55:29,28.624710000,-81.694060000,0.3,220.6,
T,2021-04-15,18:55:30,28.624708333,-81.694060000,0.1,169.4,
T,2021-04-15,18:55:31,28.624708333,-81.694060000,0.1,151.7,
T,2021-04-15,18:55:32,28.624706667,-81.694060000,0.1,174.5,
T,2021-04-15,18:55:33,28.624706667,-81.694060000,0.0,231.4,
T,2021-04-15,18:55:34,28.624706667,-81.694060000,0.1,315.2,
T,2021-04-15,18:55:35,28.624706667,-81.694060000,0.1,61.8,
T,2021-04-15,18:55:36,28.624708333,-81.694058333,0.1,45.2,
T,2021-04-15,18:55:37,28.624708333,-81.694058333,0.0,25.1,
T,2021-04-15,18:55:38,28.624708333,-81.694058333,0.1,343.2,
T,2021-04-15,18:55:39,28.624708333,-81.694058333,0.2,263.6,
T,2021-04-15,18:55:40,28.624708333,-81.694060000,0.0,267.2,
T,2021-04-15,18:55:41,28.624708333,-81.694060000,0.0,176.7,
T,2021-04-15,18:55:42,28.624708333,-81.694060000,0.3,244.7,
T,2021-04-15,18:55:43,28.624708333,-81.694061667,0.5,277.2,
T,2021-04-15,18:55:44,28.624708333,-81.694063333,0.2,212.0,
T,2021-04-15,18:55:45,28.624706667,-81.694063333,0.1,55.8,
T,2021-04-15,18:55:46,28.624706667,-81.694063333,0.1,285.7,
T,2021-04-15,18:55:47,28.624708333,-81.694063333,0.2,255.5,
T,2021-04-15,18:55:48,28.624706667,-81.694065000,0.5,86.2,
T,2021-04-15,18:55:49,28.624706667,-81.694063333,0.2,94.0,
T,2021-04-15,18:55:50,28.624706667,-81.694061667,0.3,315.6,
T,2021-04-15,18:55:51,28.624708333,-81.694063333,0.1,268.1,
T,2021-04-15,18:55:52,28.624708333,-81.694063333,1.2,148.6,
T,2021-04-15,18:55:53,28.624701667,-81.694061667,1.3,176.9,
T,2021-04-15,18:55:54,28.624696667,-81.694061667,1.3,182.6,
T,2021-04-15,18:55:55,28.624690000,-81.694060000,1.8,176.8,
T,2021-04-15,18:55:56,28.624681667,-81.694058333,2.1,174.4,
T,2021-04-15,18:55:57,28.624673333,-81.694058333,2.0,171.1,
T,2021-04-15,18:55:58,28.624666667,-81.694056667,1.6,170.7,
T,2021-04-15,18:55:59,28.624658333,-81.694055000,2.3,180.9,
T,2021-04-15,18:56:00,28.624650000,-81.694055000,2.3,177.1,
T,2021-04-15,18:56:01,28.624643333,-81.694053333,2.1,181.3,
T,2021-04-15,18:56:02,28.624635000,-81.694055000,1.8,185.0,
T,2021-04-15,18:56:03,28.624628333,-81.694055000,2.2,179.1,
T,2021-04-15,18:56:04,28.624618333,-81.694053333,2.2,179.0,
T,2021-04-15,18:56:05,28.624608333,-81.694053333,2.3,183.9,
T,2021-04-15,18:56:06,28.624600000,-81.694055000,2.2,190.3,
T,2021-04-15,18:56:07,28.624590000,-81.694056667,2.4,176.3,
T,2021-04-15,18:56:08,28.624580000,-81.694055000,2.1,173.8,
T,2021-04-15,18:56:09,28.624571667,-81.694053333,2.1,174.0,
T,2021-04-15,18:56:10,28.624563333,-81.694051667,2.3,177.9,
T,2021-04-15,18:56:11,28.624553333,-81.694051667,2.2,173.9,
T,2021-04-15,18:56:12,28.624545000,-81.694051667,2.1,180.1,
T,2021-04-15,18:56:13,28.624535000,-81.694051667,2.2,171.7,
T,2021-04-15,18:56:14,28.624526667,-81.694050000,2.1,173.8,
T,2021-04-15,18:56:15,28.624516667,-81.694050000,2.3,174.4,
T,2021-04-15,18:56:16,28.624508333,-81.694048333,2.3,177.4,
T,2021-04-15,18:56:17,28.624498333,-81.694048333,2.1,168.9,
T,2021-04-15,18:56:18,28.624491667,-81.694046667,1.9,179.2,
T,2021-04-15,18:56:19,28.624483333,-81.694046667,2.3,171.3,
T,2021-04-15,18:56:20,28.624475000,-81.694045000,2.1,164.7,
T,2021-04-15,18:56:21,28.624468333,-81.694040000,2.0,153.5,
T,2021-04-15,18:56:22,28.624460000,-81.694036667,2.3,154.5,
T,2021-04-15,18:56:23,28.624451667,-81.694031667,1.9,158.7,
T,2021-04-15,18:56:24,28.624446667,-81.694030000,0.6,147.9,
T,2021-04-15,18:56:25,28.624446667,-81.694030000,0.2,79.3,
T,2021-04-15,18:56:26,28.624448333,-81.694028333,0.2,40.2,
T,2021-04-15,18:56:27,28.624448333,-81.694028333,0.2,5.9,
T,2021-04-15,18:56:28,28.624450000,-81.694028333,0.1,246.0,
T,2021-04-15,18:56:29,28.624450000,-81.694028333,0.0,213.4,
T,2021-04-15,18:56:30,28.624450000,-81.694028333,0.0,327.9,
T,2021-04-15,18:56:31,28.624450000,-81.694028333,0.1,150.6,
T,2021-04-15,18:56:32,28.624448333,-81.694028333,0.1,183.7,
T,2021-04-15,18:56:33,28.624448333,-81.694028333,1.2,194.7,
T,2021-04-15,18:56:34,28.624441667,-81.694030000,1.7,188.7,
T,2021-04-15,18:56:35,28.624433333,-81.694030000,2.0,162.8,
T,2021-04-15,18:56:36,28.624426667,-81.694028333,2.0,159.3,
T,2021-04-15,18:56:37,28.624418333,-81.694025000,2.0,161.9,
T,2021-04-15,18:56:38,28.624410000,-81.694020000,2.3,148.1,
T,2021-04-15,18:56:39,28.624401667,-81.694015000,2.3,155.1,
T,2021-04-15,18:56:40,28.624391667,-81.694010000,2.3,160.7,
T,2021-04-15,18:56:41,28.624381667,-81.694006667,2.3,156.5,
T,2021-04-15,18:56:42,28.624373333,-81.694003333,2.1,169.6,
T,2021-04-15,18:56:43,28.624365000,-81.694001667,2.2,172.4,
T,2021-04-15,18:56:44,28.624355000,-81.693998333,2.2,161.2,
T,2021-04-15,18:56:45,28.624346667,-81.693995000,2.5,161.9,
T,2021-04-15,18:56:46,28.624336667,-81.693991667,2.5,161.5,
T,2021-04-15,18:56:47,28.624326667,-81.693986667,2.5,150.3,
T,2021-04-15,18:56:48,28.624318333,-81.693981667,2.4,154.8,
T,2021-04-15,18:56:49,28.624308333,-81.693978333,2.2,159.5,
T,2021-04-15,18:56:50,28.624300000,-81.693976667,2.1,166.1,
T,2021-04-15,18:56:51,28.624291667,-81.693973333,2.2,162.5,
T,2021-04-15,18:56:52,28.624283333,-81.693970000,2.2,156.1,
T,2021-04-15,18:56:53,28.624275000,-81.693965000,2.4,161.0,
T,2021-04-15,18:56:54,28.624265000,-81.693961667,2.3,155.6,
T,2021-04-15,18:56:55,28.624256667,-81.693958333,2.3,161.9,
T,2021-04-15,18:56:56,28.624246667,-81.693955000,2.2,172.2,
T,2021-04-15,18:56:57,28.624238333,-81.693951667,2.5,147.3,
T,2021-04-15,18:56:58,28.624230000,-81.693945000,2.3,156.8,
T,2021-04-15,18:56:59,28.624220000,-81.693941667,2.5,158.3,
T,2021-04-15,18:57:00,28.624211667,-81.693936667,2.6,154.1,
T,2021-04-15,18:57:01,28.624201667,-81.693931667,2.1,154.2,
T,2021-04-15,18:57:02,28.624193333,-81.693930000,2.4,174.3,
T,2021-04-15,18:57:03,28.624183333,-81.693928333,2.2,161.1,
T,2021-04-15,18:57:04,28.624175000,-81.693925000,2.3,155.6,
T,2021-04-15,18:57:05,28.624166667,-81.693921667,2.1,161.6,
T,2021-04-15,18:57:06,28.624158333,-81.693916667,2.2,154.8,
T,2021-04-15,18:57:07,28.624150000,-81.693913333,2.3,153.9,
T,2021-04-15,18:57:08,28.624141667,-81.693910000,2.2,170.3,
T,2021-04-15,18:57:09,28.624131667,-81.693905000,2.4,151.3,
T,2021-04-15,18:57:10,28.624125000,-81.693900000,2.1,149.6,
T,2021-04-15,18:57:11,28.624116667,-81.693896667,2.0,173.1,
T,2021-04-15,18:57:12,28.624110000,-81.693895000,2.0,161.2,
T,2021-04-15,18:57:13,28.624101667,-81.693890000,2.0,157.7,
T,2021-04-15,18:57:14,28.624095000,-81.693885000,2.4,149.8,
T,2021-04-15,18:57:15,28.624086667,-81.693880000,2.1,163.3,
T,2021-04-15,18:57:16,28.624078333,-81.693878333,2.1,163.3,
T,2021-04-15,18:57:17,28.624070000,-81.693875000,2.1,152.9,
T,2021-04-15,18:57:18,28.624061667,-81.693870000,2.1,156.9,
T,2021-04-15,18:57:19,28.624055000,-81.693866667,2.1,157.2,
T,2021-04-15,18:57:20,28.624046667,-81.693861667,2.2,152.2,
T,2021-04-15,18:57:21,28.624038333,-81.693856667,2.0,156.1,
T,2021-04-15,18:57:22,28.624031667,-81.693853333,2.3,154.8,
T,2021-04-15,18:57:23,28.624023333,-81.693850000,2.2,168.0,
T,2021-04-15,18:57:24,28.624015000,-81.693846667,2.1,161.1,
T,2021-04-15,18:57:25,28.624006667,-81.693843333,2.3,152.6,
T,2021-04-15,18:57:26,28.623998333,-81.693840000,2.1,171.0,
T,2021-04-15,18:57:27,28.623990000,-81.693836667,2.2,153.4,
T,2021-04-15,18:57:28,28.623981667,-81.693831667,2.1,155.9,
T,2021-04-15,18:57:29,28.623975000,-81.693828333,2.0,160.4,
T,2021-04-15,18:57:30,28.623966667,-81.693826667,1.9,166.6,
T,2021-04-15,18:57:31,28.623958333,-81.693823333,2.1,162.7,
T,2021-04-15,18:57:32,28.623950000,-81.693820000,2.3,155.5,
T,2021-04-15,18:57:33,28.623941667,-81.693816667,2.3,159.4,
T,2021-04-15,18:57:34,28.623935000,-81.693811667,2.4,145.3,
T,2021-04-15,18:57:35,28.623926667,-81.693808333,2.0,169.3,
T,2021-04-15,18:57:36,28.623918333,-81.693806667,1.8,177.9,
T,2021-04-15,18:57:37,28.623911667,-81.693805000,2.2,158.0,
T,2021-04-15,18:57:38,28.623903333,-81.693800000,2.3,151.7,
T,2021-04-15,18:57:39,28.623895000,-81.693796667,2.2,156.6,
T,2021-04-15,18:57:40,28.623886667,-81.693791667,2.2,151.3,
T,2021-04-15,18:57:41,28.623878333,-81.693786667,2.2,151.0,
T,2021-04-15,18:57:42,28.623871667,-81.693781667,2.0,138.2,
T,2021-04-15,18:57:43,28.623865000,-81.693775000,2.0,149.8,
T,2021-04-15,18:57:44,28.623858333,-81.693770000,2.1,139.8,
T,2021-04-15,18:57:45,28.623851667,-81.693765000,1.9,150.5,
T,2021-04-15,18:57:46,28.623845000,-81.693760000,2.3,157.7,
T,2021-04-15,18:57:47,28.623836667,-81.693755000,2.2,148.2,
T,2021-04-15,18:57:48,28.623828333,-81.693750000,2.4,150.8,
T,2021-04-15,18:57:49,28.623820000,-81.693746667,2.3,154.7,
T,2021-04-15,18:57:50,28.623811667,-81.693741667,2.4,159.9,
T,2021-04-15,18:57:51,28.623801667,-81.693740000,2.2,172.6,
T,2021-04-15,18:57:52,28.623793333,-81.693740000,2.0,177.9,
T,2021-04-15,18:57:53,28.623785000,-81.693741667,1.9,187.2,
T,2021-04-15,18:57:54,28.623778333,-81.693741667,1.5,162.3,
T,2021-04-15,18:57:55,28.623771667,-81.693736667,2.0,153.2,
T,2021-04-15,18:57:56,28.623765000,-81.693733333,2.0,154.6,
T,2021-04-15,18:57:57,28.623756667,-81.693730000,2.1,165.8,
T,2021-04-15,18:57:58,28.623748333,-81.693728333,1.9,162.0,
T,2021-04-15,18:57:59,28.623741667,-81.693725000,1.8,151.5,
T,2021-04-15,18:58:00,28.623735000,-81.693721667,1.9,152.1,
T,2021-04-15,18:58:01,28.623730000,-81.693720000,1.4,156.4,
T,2021-04-15,18:58:02,28.623726667,-81.693713333,1.9,108.9,
T,2021-04-15,18:58:03,28.623721667,-81.693706667,2.3,138.8,
T,2021-04-15,18:58:04,28.623713333,-81.693701667,2.6,160.3,
T,2021-04-15,18:58:05,28.623705000,-81.693698333,2.5,161.1,
T,2021-04-15,18:58:06,28.623695000,-81.693695000,2.4,164.8,
T,2021-04-15,18:58:07,28.623686667,-81.693691667,2.5,162.8,
T,2021-04-15,18:58:08,28.623678333,-81.693686667,2.5,154.8,
T,2021-04-15,18:58:09,28.623670000,-81.693681667,2.6,155.5,
T,2021-04-15,18:58:10,28.623661667,-81.693678333,2.2,159.6,
T,2021-04-15,18:58:11,28.623653333,-81.693675000,2.3,167.1,
T,2021-04-15,18:58:12,28.623643333,-81.693673333,2.2,172.2,
T,2021-04-15,18:58:13,28.623636667,-81.693671667,1.8,157.4,
T,2021-04-15,18:58:14,28.623628333,-81.693670000,2.2,166.0,
T,2021-04-15,18:58:15,28.623620000,-81.693666667,2.4,162.9,
T,2021-04-15,18:58:16,28.623610000,-81.693665000,2.3,167.1,
T,2021-04-15,18:58:17,28.623601667,-81.693663333,2.2,171.3,
T,2021-04-15,18:58:18,28.623593333,-81.693661667,2.2,174.5,
T,2021-04-15,18:58:19,28.623585000,-81.693660000,1.9,172.7,
T,2021-04-15,18:58:20,28.623578333,-81.693660000,1.7,177.3,
T,2021-04-15,18:58:21,28.623571667,-81.693658333,1.7,161.0,
T,2021-04-15,18:58:22,28.623566667,-81.693653333,1.1,135.6,
T,2021-04-15,18:58:23,28.623563333,-81.693653333,0.3,176.2,
T,2021-04-15,18:58:24,28.623561667,-81.693651667,0.7,138.2,
T,2021-04-15,18:58:25,28.623560000,-81.693650000,0.9,130.0,
T,2021-04-15,18:58:26,28.623556667,-81.693648333,1.4,166.4,
T,2021-04-15,18:58:27,28.623551667,-81.693646667,0.9,170.8,
T,2021-04-15,18:58:28,28.623546667,-81.693643333,1.7,161.2,
T,2021-04-15,18:58:29,28.623540000,-81.693641667,1.1,163.7,
T,2021-04-15,18:58:30,28.623538333,-81.693638333,0.8,126.0,
T,2021-04-15,18:58:31,28.623535000,-81.693636667,1.0,178.5,
T,2021-04-15,18:58:32,28.623531667,-81.693638333,1.2,186.6,
T,2021-04-15,18:58:33,28.623525000,-81.693638333,1.4,181.7,
T,2021-04-15,18:58:34,28.623518333,-81.693636667,2.2,165.8,
T,2021-04-15,18:58:35,28.623510000,-81.693635000,2.1,173.4,
T,2021-04-15,18:58:36,28.623501667,-81.693633333,2.1,166.5,
T,2021-04-15,18:58:37,28.623491667,-81.693631667,2.2,171.0,
T,2021-04-15,18:58:38,28.623483333,-81.693631667,1.6,173.0,
T,2021-04-15,18:58:39,28.623476667,-81.693630000,1.9,162.8,
T,2021-04-15,18:58:40,28.623470000,-81.693628333,1.4,173.7,
T,2021-04-15,18:58:41,28.623463333,-81.693626667,1.7,168.3,
T,2021-04-15,18:58:42,28.623455000,-81.693625000,2.0,169.9,
T,2021-04-15,18:58:43,28.623443333,-81.693620000,4.3,153.9,
T,2021-04-15,18:58:44,28.623430000,-81.693615000,3.2,159.6,
T,2021-04-15,18:58:45,28.623420000,-81.693613333,2.4,190.3,
T,2021-04-15,18:58:46,28.623418333,-81.693616667,1.4,293.6,
T,2021-04-15,18:58:47,28.623416667,-81.693613333,0.3,120.5,
T,2021-04-15,18:58:48,28.623418333,-81.693613333,0.5,34.1,
T,2021-04-15,18:58:49,28.623411667,-81.693618333,0.8,243.8,
T,2021-04-15,18:58:50,28.623416667,-81.693620000,0.6,308.5,
T,2021-04-15,18:58:51,28.623421667,-81.693620000,0.5,348.0,
T,2021-04-15,18:58:52,28.623423333,-81.693621667,0.3,283.8,
T,2021-04-15,18:58:53,28.623426667,-81.693621667,0.5,17.4,
T,2021-04-15,18:58:54,28.623428333,-81.693621667,0.1,272.8,
T,2021-04-15,18:58:55,28.623428333,-81.693621667,0.3,237.4,
T,2021-04-15,18:58:56,28.623428333,-81.693623333,0.1,268.8,
T,2021-04-15,18:58:57,28.623428333,-81.693623333,0.1,283.3,
T,2021-04-15,18:58:58,28.623428333,-81.693623333,0.1,324.1,
T,2021-04-15,18:58:59,28.623428333,-81.693625000,0.1,295.2,
T,2021-04-15,18:59:00,28.623428333,-81.693625000,0.1,308.3,
T,2021-04-15,18:59:01,28.623430000,-81.693625000,0.0,328.2,
T,2021-04-15,18:59:02,28.623430000,-81.693625000,0.0,294.6,
T,2021-04-15,18:59:03,28.623430000,-81.693625000,0.1,284.5,
T,2021-04-15,18:59:04,28.623430000,-81.693626667,0.1,223.8,
T,2021-04-15,18:59:05,28.623430000,-81.693626667,0.1,185.4,
T,2021-04-15,18:59:06,28.623430000,-81.693626667,0.0,82.0,
T,2021-04-15,18:59:07,28.623430000,-81.693626667,0.0,277.8,
T,2021-04-15,18:59:08,28.623430000,-81.693626667,0.0,9.9,
T,2021-04-15,18:59:09,28.623430000,-81.693626667,0.0,190.9,
T,2021-04-15,18:59:10,28.623430000,-81.693626667,0.1,37.8,
T,2021-04-15,18:59:11,28.623430000,-81.693626667,0.1,38.6,
T,2021-04-15,18:59:12,28.623430000,-81.693626667,0.0,195.8,
T,2021-04-15,18:59:13,28.623430000,-81.693626667,0.1,222.5,
T,2021-04-15,18:59:14,28.623430000,-81.693626667,0.0,280.9,
T,2021-04-15,18:59:15,28.623430000,-81.693626667,0.0,188.8,
T,2021-04-15,18:59:16,28.623430000,-81.693626667,0.1,40.8,
T,2021-04-15,18:59:17,28.623430000,-81.693626667,0.1,220.4,
T,2021-04-15,18:59:18,28.623430000,-81.693626667,0.0,224.8,
T,2021-04-15,18:59:19,28.623430000,-81.693626667,0.0,358.8,
T,2021-04-15,18:59:20,28.623430000,-81.693626667,0.1,52.9,
T,2021-04-15,18:59:21,28.623430000,-81.693626667,0.0,57.5,
T,2021-04-15,18:59:22,28.623430000,-81.693626667,0.0,296.0,
T,2021-04-15,18:59:23,28.623430000,-81.693626667,0.1,262.2,
T,2021-04-15,18:59:24,28.623430000,-81.693626667,0.4,233.6,
T,2021-04-15,18:59:25,28.623428333,-81.693628333,0.7,198.5,
T,2021-04-15,18:59:26,28.623426667,-81.693626667,1.8,141.2,
T,2021-04-15,18:59:27,28.623423333,-81.693623333,1.3,179.7,
T,2021-04-15,18:59:28,28.623418333,-81.693621667,2.0,152.4,
T,2021-04-15,18:59:29,28.623411667,-81.693618333,2.0,153.9,
T,2021-04-15,18:59:30,28.623405000,-81.693613333,2.2,164.1,
T,2021-04-15,18:59:31,28.623396667,-81.693611667,2.0,170.0,
T,2021-04-15,18:59:32,28.623390000,-81.693610000,1.9,186.4,
T,2021-04-15,18:59:33,28.623383333,-81.693610000,1.7,174.6,
T,2021-04-15,18:59:34,28.623376667,-81.693610000,1.5,172.6,
T,2021-04-15,18:59:35,28.623371667,-81.693608333,1.7,173.9,
T,2021-04-15,18:59:36,28.623363333,-81.693608333,2.1,176.9,
T,2021-04-15,18:59:37,28.623356667,-81.693610000,2.0,200.0,
T,2021-04-15,18:59:38,28.623350000,-81.693611667,1.9,175.9,
T,2021-04-15,18:59:39,28.623343333,-81.693610000,1.6,172.6,
T,2021-04-15,18:59:40,28.623336667,-81.693610000,1.7,178.3,
T,2021-04-15,18:59:41,28.623328333,-81.693610000,1.9,179.1,
T,2021-04-15,18:59:42,28.623321667,-81.693610000,1.9,177.3,
T,2021-04-15,18:59:43,28.623313333,-81.693610000,2.0,180.8,
T,2021-04-15,18:59:44,28.623305000,-81.693610000,2.1,184.4,
T,2021-04-15,18:59:45,28.623296667,-81.693610000,1.8,176.6,
T,2021-04-15,18:59:46,28.623290000,-81.693610000,1.7,176.0,
T,2021-04-15,18:59:47,28.623281667,-81.693608333,2.1,170.2,
T,2021-04-15,18:59:48,28.623273333,-81.693608333,1.8,169.1,
T,2021-04-15,18:59:49,28.623266667,-81.693606667,1.4,185.7,
T,2021-04-15,18:59:50,28.623260000,-81.693608333,1.8,189.6,
T,2021-04-15,18:59:51,28.623253333,-81.693610000,1.8,194.3,
T,2021-04-15,18:59:52,28.623245000,-81.693613333,2.1,187.1,
T,2021-04-15,18:59:53,28.623236667,-81.693613333,2.2,179.0,
T,2021-04-15,18:59:54,28.623228333,-81.693613333,2.0,176.4,
T,2021-04-15,18:59:55,28.623218333,-81.693613333,2.3,176.6,
T,2021-04-15,18:59:56,28.623210000,-81.693615000,2.2,199.5,
T,2021-04-15,18:59:57,28.623201667,-81.693616667,1.9,173.3,
T,2021-04-15,18:59:58,28.623196667,-81.693611667,2.1,100.9,
T,2021-04-15,18:59:59,28.623196667,-81.693603333,1.9,92.0,
T,2021-04-15,19:00:00,28.623195000,-81.693595000,1.2,119.6,
T,2021-04-15,19:00:01,28.623195000,-81.693598333,0.5,207.8,
T,2021-04-15,19:00:02,28.623193333,-81.693601667,0.7,272.6,
T,2021-04-15,19:00:03,28.623193333,-81.693606667,1.3,253.8,
T,2021-04-15,19:00:04,28.623191667,-81.693615000,1.5,260.9,
T,2021-04-15,19:00:05,28.623188333,-81.693621667,1.8,245.7,
T,2021-04-15,19:00:06,28.623183333,-81.693630000,2.1,228.5,
T,2021-04-15,19:00:07,28.623176667,-81.693635000,2.2,195.5,
T,2021-04-15,19:00:08,28.623166667,-81.693633333,2.6,159.1,
T,2021-04-15,19:00:09,28.623158333,-81.693628333,2.4,129.8,
T,2021-04-15,19:00:10,28.623153333,-81.693620000,2.4,107.2,
T,2021-04-15,19:00:11,28.623155000,-81.693608333,2.3,60.6,
T,2021-04-15,19:00:12,28.623161667,-81.693601667,2.0,34.5,
T,2021-04-15,19:00:13,28.623168333,-81.693598333,2.0,20.2,
T,2021-04-15,19:00:14,28.623176667,-81.693595000,1.9,35.0,
T,2021-04-15,19:00:15,28.623185000,-81.693593333,1.7,15.1,
T,2021-04-15,19:00:16,28.623191667,-81.693593333,1.9,355.4,
T,2021-04-15,19:00:17,28.623200000,-81.693596667,1.9,322.7,
T,2021-04-15,19:00:18,28.623205000,-81.693605000,2.3,302.6,
T,2021-04-15,19:00:19,28.623208333,-81.693615000,2.4,279.6,
T,2021-04-15,19:00:20,28.623206667,-81.693626667,2.6,254.5,
T,2021-04-15,19:00:21,28.623201667,-81.693638333,2.4,222.7,
T,2021-04-15,19:00:22,28.623193333,-81.693643333,2.4,202.4,
T,2021-04-15,19:00:23,28.623185000,-81.693646667,2.3,181.4,
T,2021-04-15,19:00:24,28.623175000,-81.693643333,2.6,157.3,
T,2021-04-15,19:00:25,28.623166667,-81.693636667,2.5,131.1,
T,2021-04-15,19:00:26,28.623161667,-81.693630000,1.7,121.0,
T,2021-04-15,19:00:27,28.623158333,-81.693621667,2.1,111.2,
T,2021-04-15,19:00:28,28.623156667,-81.693615000,1.6,92.2,
T,2021-04-15,19:00:29,28.623156667,-81.693606667,1.4,98.1,
T,2021-04-15,19:00:30,28.623155000,-81.693600000,1.5,108.2,
T,2021-04-15,19:00:31,28.623153333,-81.693593333,1.5,102.6,
T,2021-04-15,19:00:32,28.623153333,-81.693588333,1.5,92.0,
T,2021-04-15,19:00:33,28.623153333,-81.693580000,1.6,90.5,
